90002	225.05	225	225.05	1518	90141	3	82
90002	225.05	225	225.05	1526	90141	8	82
90001	225.2	225.1	225.2	1531	90141	0	82
90002	225.2	225	225.2	1531	90141	5	82
90002	225.2	225.1	225.1	1533	90141	2	66
90002	225	224.95	225	1541	90141	8	66
90002	225	224.95	224.95	1542	90141	1	66
90002	225	224.95	225	1543	90141	1	82
90002	225	224.95	225	1544	90141	1	82
90002	225	224.95	225	1545	90141	1	82
90002	225	224.95	224.95	1546	90141	1	66
90002	225	224.95	225	1547	90141	1	82
90002	225	224.95	224.95	1548	90141	1	66
90002	225	224.95	224.95	1549	90141	1	66
90002	225	224.95	225	1561	90141	12	82
90002	225	224.95	225.05	1565	90141	4	82
90002	225.2	224.95	225.1	1567	90141	2	82
90002	225.2	224.95	224.95	1569	90141	2	66
90002	225.15	224.95	224.95	1571	90141	0	66
90002	225.2	224.95	224.95	1571	90141	2	66
90002	225.05	225	224.95	1572	90141	0	66
90002	225.1	225	224.95	1572	90141	0	66
90002	225.15	225	224.95	1572	90141	0	66
90002	225.15	224.95	224.95	1572	90141	1	66
90002	225.05	225	225	1578	90141	6	66
90002	225.05	225	225	1579	90141	1	66
90002	225.05	225	225	1581	90141	2	66
90003	225.05	225	225.05	1582	90141	1	82
90003	225.05	225	225.05	1588	90141	6	82
90003	225.05	225	225.05	1589	90141	1	82
90003	225.05	225	225.05	1590	90141	1	82
90003	225.05	225	225.05	1594	90141	4	82
90003	225.05	225	225	1596	90141	2	66
90003	225.1	225	225.05	1597	90141	1	82
90003	225.1	225	225	1599	90141	2	66
90003	225.1	225	225.1	1607	90141	8	82
90003	225.15	225	225.15	1609	90141	2	82
90003	225.15	225	225.15	1610	90141	1	82
90002	225.15	224.95	225	1612	90141	0	66
90003	225.15	225	225	1612	90141	2	66
90003	225.15	224.95	224.95	1613	90141	1	66
90003	225.15	225.05	224.95	1614	90141	0	66
90003	225.15	225	224.95	1614	90141	0	66
90003	225.15	224.95	224.95	1614	90141	1	66
90003	225.15	225.05	225.05	1615	90141	1	66
90003	225.15	225.05	225.15	1616	90141	1	82
90003	225.05	225	225.05	1618	90141	2	66
90003	225.05	225	225.05	1619	90141	1	82
90003	225	224.95	225	1623	90141	4	66
90003	225	224.95	224.95	1624	90141	1	66
90003	225.05	225	225	1627	90141	3	82
90003	225.05	225	225.05	1628	90141	1	82
90003	225.05	225	225.05	1634	90141	6	82
90003	225.05	225	225.05	1635	90141	1	82
90003	225.05	225	225	1636	90141	1	66
90003	225.05	225	225.05	1637	90141	1	82
90003	225.05	225	225.05	1639	90141	2	82
90003	225.05	225	225	1640	90141	1	66
90003	225.05	225	225	1641	90141	1	66
90003	225.05	225	225.05	1642	90141	1	82
90003	225.05	225	225	1646	90141	4	66
90003	225.05	225	225.05	1656	90141	10	82
90003	225.05	225	225	1664	90141	8	66
90003	225.05	225	225.05	1665	90141	1	82
90003	225.05	225	225	1666	90141	1	66
90003	225.05	225	225	1668	90141	2	66
90003	225.05	225	225	1669	90141	1	66
90003	225.05	225	225.05	1670	90141	1	82
90003	225.05	224.95	225	1671	90141	1	66
90004	225.05	224.95	225.05	1673	90141	2	82
90003	225	224.95	225.05	1675	90141	0	82
90004	225.05	224.95	225.05	1675	90141	2	82
90004	225.05	224.95	225	1676	90141	1	82
90004	225.05	224.95	225.05	1677	90141	1	82
90004	225.05	224.95	225.05	1678	90141	1	82
90004	225.05	224.95	225.05	1679	90141	1	82
90004	225.05	225	225.05	1680	90141	0	82
90004	225.05	224.95	225.05	1680	90141	1	82
90004	225.05	225	225.05	1690	90141	10	82
90004	225.05	225	225	1692	90141	2	66
90004	225.05	225	225	1694	90141	2	66
90004	225.05	225	225.05	1699	90141	5	82
90004	225.05	225	225.05	1709	90141	10	82
90004	225.05	225	225	1710	90141	1	66
90004	225.05	225	225	1712	90141	2	66
90004	225.05	225	225.05	1713	90141	1	82
90004	225.05	225	225.05	1723	90141	10	82
90004	225	224.95	225	1724	90141	1	66
90004	225.05	225	225	1725	90141	0	82
90004	225.05	224.95	225	1725	90141	1	82
90004	225	224.95	225	1726	90141	1	66
90004	225	224.95	225	1728	90141	2	82
90005	225	224.95	224.95	1738	90434	10	66
90005	225	224.95	225	1748	90434	10	82
90005	225	224.95	225	1749	90434	1	82
90005	225	224.95	224.95	1750	90434	1	66
90005	225	224.95	224.95	1755	90434	5	66
90005	225	224.95	225	1767	90434	12	82
90005	225	224.95	224.95	1768	90434	1	66
90005	225	224.95	224.95	1776	90434	8	66
90005	225	224.95	224.95	1786	90434	10	66
90005	225	224.95	224.95	1788	90434	2	66
90005	225	224.95	225	1789	90434	1	82
90005	225	224.95	225	1790	90434	1	82
90005	225	224.95	225	1792	90434	2	82
90005	225	224.95	225	1793	90434	1	82
90005	225	224.95	224.95	1808	90434	15	66
90005	225	224.95	225	1809	90434	1	82
90005	225	224.95	224.95	1819	90434	10	66
90005	225	224.95	225	1821	90434	2	82
90006	225	224.95	224.95	1822	90434	1	66
90006	225	224.95	224.95	1825	90434	3	66
90006	225	224.95	225	1826	90434	1	82
90006	225	224.95	224.95	1827	90434	1	66
90006	224.95	224.9	224.95	1828	90434	1	66
90006	224.95	224.9	224.9	1838	90434	10	66
90006	224.95	224.9	224.95	1839	90434	1	82
90006	224.95	224.9	224.95	1840	90434	1	82
90006	224.95	224.9	224.95	1841	90434	1	82
90006	224.95	224.9	224.95	1842	90434	1	82
90006	224.95	224.9	224.9	1843	90434	1	66
90006	224.95	224.9	224.9	1844	90434	1	66
90006	224.95	224.9	224.95	1845	90434	1	82
90006	224.95	224.9	224.95	1849	90434	4	82
90006	224.95	224.9	224.95	1865	90434	16	82
90006	224.95	224.9	224.95	1866	90434	1	82
90006	224.95	224.9	224.95	1868	90434	2	82
90006	224.95	224.9	224.95	1869	90434	1	82
90006	224.95	224.9	224.95	1870	90434	1	82
90006	224.95	224.9	224.9	1880	90434	10	66
90006	224.95	224.9	224.95	1881	90434	1	82
90006	224.95	224.9	224.95	1882	90434	1	82
90006	224.95	224.9	224.95	1883	90434	1	82
90006	224.95	224.9	224.95	1884	90434	1	82
90006	224.95	224.9	224.95	1885	90434	1	82
90006	224.95	224.9	224.95	1887	90434	2	82
90006	224.95	224.9	224.95	1888	90434	1	82
90006	224.95	224.9	224.9	1889	90434	1	66
90006	224.95	224.9	224.95	1891	90434	2	82
90006	224.95	224.9	224.95	1892	90434	1	82
90006	224.95	224.9	224.95	1893	90434	1	82
90006	224.95	224.9	224.9	1894	90434	1	66
90006	224.95	224.9	224.95	2014	90434	120	82
90006	224.95	224.9	224.95	2039	90434	25	82
90006	224.95	224.9	224.95	2041	90434	2	82
90006	224.95	224.9	224.95	2043	90434	2	82
90007	224.95	224.9	224.95	2044	90434	1	82
90007	224.95	224.9	224.95	2049	90434	5	82
90007	224.95	224.9	224.9	2053	90434	4	66
90007	224.95	224.9	224.9	2063	90434	10	66
90007	224.95	224.9	224.9	2068	90434	5	66
90007	224.95	224.9	224.95	2070	90434	2	82
90007	224.95	224.9	224.9	2072	90434	2	66
90007	224.9	224.85	224.85	2084	90434	0	66
90007	224.95	224.85	224.85	2084	90434	12	66
90007	224.9	224.85	224.9	2085	90434	1	82
90007	224.9	224.85	224.9	2087	90434	2	82
90007	224.9	224.85	224.95	2105	90434	0	82
90007	224.95	224.85	224.95	2105	90434	18	82
90007	224.95	224.9	224.9	2106	90434	1	82
90007	224.95	224.9	224.9	2107	90434	1	66
90007	224.95	224.85	224.85	2108	90434	1	66
90007	224.9	224.85	224.95	2109	90434	0	82
90007	224.95	224.85	224.95	2109	90434	1	82
90007	224.9	224.85	224.85	2111	90434	2	66
90007	224.9	224.85	224.9	2112	90434	1	82
90007	224.9	224.85	224.9	2113	90434	1	82
90007	224.9	224.85	224.9	2115	90434	2	82
90007	224.9	224.85	224.85	2116	90434	1	66
90008	224.9	224.85	224.9	2126	90434	10	82
90008	224.9	224.85	224.85	2127	90434	1	66
90008	224.9	224.85	224.9	2128	90434	1	82
90008	224.9	224.85	224.9	2129	90434	1	82
90008	224.9	224.85	224.9	2132	90434	3	82
90008	224.9	224.85	224.9	2133	90434	1	82
90008	224.9	224.85	224.85	2134	90434	1	66
90008	224.9	224.85	224.9	2135	90434	1	82
90008	224.9	224.85	224.9	2139	90434	4	82
90008	224.9	224.85	224.9	2140	90434	1	82
90008	224.9	224.85	224.9	2142	90434	2	82
90008	224.9	224.85	224.9	2143	90434	1	82
90008	224.9	224.85	224.9	2149	90434	6	82
90008	224.9	224.85	224.9	2151	90434	2	82
90008	224.9	224.85	224.9	2152	90434	1	82
90008	224.9	224.85	224.9	2158	90434	6	82
90008	224.9	224.85	224.9	2178	90434	20	82
90008	224.9	224.85	224.9	2184	90434	6	82
90008	224.9	224.85	224.9	2185	90434	1	82
90008	224.9	224.85	224.85	2186	90434	1	66
90008	224.9	224.85	224.9	2206	90434	20	82
90008	224.9	224.85	224.9	2207	90434	1	82
90008	224.9	224.85	224.9	2208	90434	1	82
90008	224.9	224.85	224.9	2209	90434	1	82
90008	224.9	224.85	224.85	2225	90434	16	66
90008	224.9	224.85	224.9	2226	90434	1	82
90008	224.9	224.85	224.85	2228	90434	2	66
90008	224.9	224.85	224.9	2240	90434	12	82
90008	224.9	224.85	224.85	2241	90434	1	66
90009	224.9	224.85	224.9	2242	90434	1	82
90009	224.9	224.85	224.9	2243	90434	1	82
90009	224.9	224.85	224.9	2253	90434	10	82
90009	224.9	224.85	224.85	2254	90434	1	66
90009	224.9	224.85	224.9	2258	90434	4	82
90009	224.9	224.85	224.85	2259	90434	1	66
90009	224.9	224.85	224.85	2260	90434	1	66
90009	224.9	224.85	224.85	2261	90434	1	66
90009	224.9	224.85	224.9	2271	90434	10	82
90009	224.9	224.85	224.85	2272	90434	1	66
90009	224.9	224.85	224.85	2287	90434	15	66
90009	224.9	224.85	224.85	2289	90434	2	66
90009	224.9	224.85	224.85	2290	90434	1	66
90009	224.9	224.85	224.85	2300	90434	10	66
90009	224.9	224.85	224.85	2317	90434	17	66
90009	224.9	224.8	224.8	2320	90434	3	66
90009	224.9	224.8	224.9	2321	90434	1	82
90009	224.9	224.85	224.8	2322	90434	0	66
90009	224.9	224.8	224.8	2322	90434	1	66
90009	224.9	224.85	224.85	2323	90434	1	66
90009	224.9	224.85	224.9	2325	90434	2	82
90009	224.9	224.85	224.9	2326	90434	1	82
90009	224.9	224.85	224.85	2327	90434	1	66
90009	224.9	224.85	224.85	2337	90434	10	66
90009	224.9	224.85	224.85	2338	90434	1	66
90009	224.9	224.85	224.85	2339	90434	1	66
90009	224.9	224.85	224.9	2340	90434	1	82
90009	224.9	224.85	224.9	2341	90434	1	82
90009	224.9	224.85	224.85	2342	90434	1	66
90009	224.9	224.85	224.85	2343	90434	1	66
90009	224.9	224.85	224.85	2344	90434	1	66
90009	224.9	224.85	224.85	2345	90434	1	66
90010	224.9	224.85	224.85	2348	90434	3	66
90010	224.9	224.85	224.85	2349	90434	1	66
90010	224.9	224.85	224.85	2354	90434	5	66
90010	224.9	224.85	224.85	2355	90434	1	66
90010	224.9	224.85	224.9	2356	90434	1	82
90010	224.9	224.85	224.9	2357	90434	1	82
90010	224.9	224.85	224.85	2363	90434	6	66
90010	224.9	224.85	224.85	2366	90434	3	66
90010	224.85	224.8	224.85	2410	90434	44	66
90010	224.85	224.8	224.85	2411	90434	1	82
90010	224.85	224.8	224.85	2412	90434	1	82
90010	224.85	224.8	224.85	2413	90434	1	82
90010	224.85	224.8	224.8	2419	90434	6	66
90010	224.85	224.8	224.8	2425	90434	6	66
90010	224.85	224.8	224.85	2431	90434	6	82
90010	224.85	224.8	224.8	2432	90434	1	66
90010	224.85	224.8	224.85	2433	90434	1	82
90010	224.85	224.8	224.8	2443	90434	10	66
90010	224.85	224.8	224.85	2444	90434	1	82
90010	224.85	224.8	224.85	2446	90434	2	82
90010	224.85	224.8	224.85	2447	90434	1	82
90010	224.85	224.8	224.85	2452	90434	5	82
90010	224.85	224.8	224.85	2453	90434	1	82
90010	224.85	224.8	224.85	2454	90434	1	82
90010	224.85	224.8	224.85	2457	90434	3	82
90010	224.85	224.8	224.8	2458	90434	1	66
90010	224.85	224.8	224.85	2460	90434	2	82
90010	224.85	224.8	224.85	2462	90434	2	82
90010	224.85	224.8	224.85	2463	90434	1	82
90010	224.85	224.8	224.85	2473	90434	10	82
90010	224.85	224.8	224.8	2474	90434	1	66
90010	224.85	224.8	224.85	2479	90434	5	82
90010	224.85	224.8	224.85	2481	90434	2	82
90010	224.85	224.8	224.8	2482	90434	1	66
90010	224.85	224.8	224.8	2492	90434	10	66
90010	224.85	224.8	224.85	2494	90434	2	82
90010	224.85	224.8	224.8	2500	90434	6	66
90011	224.85	224.8	224.85	2503	90434	3	82
90011	224.85	224.8	224.85	2504	90434	1	82
90011	224.85	224.8	224.8	2506	90434	2	66
90011	224.85	224.8	224.85	2507	90434	1	82
90011	224.85	224.8	224.8	2508	90434	1	66
90011	224.85	224.8	224.8	2509	90434	1	66
90011	224.85	224.8	224.8	2510	90434	1	66
90011	224.85	224.8	224.8	2516	90434	6	66
90011	224.85	224.8	224.8	2517	90434	1	66
90011	224.85	224.8	224.85	2518	90434	1	82
90011	224.85	224.8	224.85	2519	90434	1	82
90011	224.85	224.8	224.85	2520	90434	1	82
90011	224.85	224.8	224.85	2521	90434	1	82
90011	224.85	224.8	224.85	2522	90434	1	82
90011	224.85	224.8	224.85	2523	90434	1	82
90011	224.85	224.8	224.85	2524	90434	1	82
90011	224.85	224.8	224.85	2525	90434	1	82
90011	224.85	224.8	224.85	2526	90434	1	82
90011	224.85	224.8	224.85	2527	90434	1	82
90011	224.85	224.8	224.85	2528	90434	1	82
90011	224.85	224.8	224.85	2529	90434	1	82
90011	224.85	224.8	224.8	2530	90434	1	66
90011	224.85	224.8	224.85	2531	90434	1	82
90011	224.85	224.8	224.85	2533	90434	2	82
90011	224.85	224.8	224.85	2534	90434	1	82
90011	224.85	224.8	224.85	2535	90434	1	82
90011	224.85	224.8	224.85	2536	90434	1	82
90011	224.85	224.8	224.85	2537	90434	1	82
90011	224.85	224.8	224.85	2538	90434	1	82
90011	224.85	224.8	224.8	2539	90434	1	66
90011	224.85	224.8	224.85	2540	90434	1	82
90011	224.85	224.8	224.85	2544	90434	4	82
90011	224.85	224.8	224.85	2545	90434	1	82
90011	224.85	224.8	224.85	2546	90434	1	82
90011	224.85	224.8	224.8	2549	90434	3	66
90011	224.85	224.8	224.8	2553	90434	4	66
90012	224.85	224.8	224.8	2554	90434	1	66
90012	224.85	224.8	224.8	2556	90434	2	66
90012	224.85	224.8	224.85	2559	90434	3	82
90012	224.85	224.8	224.85	2560	90434	1	82
90012	224.85	224.8	224.8	2568	90434	8	66
90012	224.85	224.75	224.75	2638	90434	70	66
90012	224.85	224.75	224.85	2640	90434	2	82
90012	224.85	224.8	224.85	2641	90434	0	82
90012	224.85	224.75	224.85	2641	90434	1	82
90012	224.85	224.8	224.85	2643	90434	2	82
90012	224.85	224.8	224.8	2648	90434	5	66
90012	224.8	224.75	224.8	2656	90434	8	66
90012	224.8	224.75	224.8	2657	90434	1	82
90012	224.8	224.75	224.75	2664	90434	7	66
90012	224.8	224.75	224.8	2665	90434	1	82
90012	224.8	224.75	224.8	2666	90434	1	82
90012	224.8	224.75	224.8	2667	90434	1	82
90012	224.8	224.75	224.8	2668	90434	1	82
90012	224.8	224.75	224.8	2680	90434	12	82
90012	224.8	224.75	224.8	2682	90434	2	82
90012	224.8	224.75	224.8	2683	90434	1	82
90013	224.8	224.75	224.8	2685	90434	2	82
90013	224.8	224.75	224.8	2686	90434	1	82
90013	224.8	224.75	224.8	2689	90434	3	82
90013	224.8	224.75	224.8	2690	90434	1	82
90013	224.8	224.75	224.8	2701	90434	11	82
90013	224.8	224.75	224.75	2703	90434	2	66
90013	224.8	224.75	224.75	2704	90434	1	66
90013	224.8	224.75	224.8	2705	90434	1	82
90013	224.8	224.75	224.8	2706	90434	1	82
90013	224.8	224.75	224.8	2707	90434	1	82
90013	224.8	224.75	224.8	2717	90434	10	82
90013	224.8	224.75	224.75	2727	90434	10	66
90013	224.8	224.75	224.75	2729	90434	2	66
90013	224.8	224.75	224.75	2730	90434	1	66
90013	224.8	224.75	224.8	2731	90434	1	82
90013	224.8	224.75	224.8	2733	90434	2	82
90013	224.8	224.75	224.8	2734	90434	1	82
90013	224.8	224.75	224.8	2735	90434	1	82
90013	224.8	224.75	224.8	2736	90434	1	82
90013	224.8	224.75	224.8	2737	90434	1	82
90013	224.8	224.75	224.8	2738	90434	1	82
90014	224.8	224.75	224.8	2741	90434	3	82
90014	224.8	224.75	224.8	2744	90434	3	82
90014	224.8	224.75	224.8	2745	90434	1	82
90014	224.8	224.75	224.8	2746	90434	1	82
90014	224.8	224.75	224.8	2747	90434	1	82
90014	224.8	224.75	224.8	2748	90434	1	82
90014	224.8	224.75	224.8	2750	90434	2	82
90014	224.8	224.75	224.8	2751	90434	1	82
90014	224.8	224.75	224.8	2752	90434	1	82
90014	224.8	224.75	224.8	2760	90434	8	82
90014	224.8	224.75	224.75	2763	90434	3	66
90014	224.8	224.75	224.75	2764	90434	1	66
90014	224.8	224.75	224.8	2775	90434	11	82
90014	224.8	224.75	224.75	2776	90434	1	66
90014	224.8	224.75	224.8	2781	90434	5	82
90014	224.8	224.75	224.8	2782	90434	1	82
90014	224.8	224.75	224.8	2785	90434	3	82
90014	224.8	224.75	224.8	2786	90434	1	82
90014	224.8	224.75	224.8	2787	90434	1	82
90014	224.8	224.75	224.8	2788	90434	1	82
90014	224.8	224.75	224.75	2790	90434	2	66
90014	224.8	224.75	224.75	2791	90434	1	66
90014	224.8	224.75	224.8	2793	90434	2	82
90014	224.8	224.75	224.75	2796	90434	3	66
90014	224.8	224.75	224.75	2801	90434	5	66
90014	224.8	224.75	224.75	2802	90434	1	66
90014	224.8	224.75	224.8	2803	90434	1	82
90014	224.8	224.75	224.8	2805	90434	2	82
90014	224.8	224.75	224.8	2806	90434	1	82
90014	224.8	224.75	224.75	2807	90434	1	66
90015	224.8	224.75	224.75	2808	90434	1	66
90015	224.8	224.75	224.75	2809	90434	1	66
90015	224.8	224.75	224.8	2812	90434	3	82
90015	224.8	224.75	224.75	2817	90434	5	66
90015	224.8	224.75	224.75	2822	90434	5	66
90015	224.8	224.75	224.8	2823	90434	1	82
90015	224.75	224.7	224.75	2827	90434	4	66
90015	224.75	224.7	224.75	2828	90434	1	82
90015	224.75	224.7	224.75	2830	90434	2	82
90015	224.75	224.7	224.7	2831	90434	1	66
90015	224.75	224.7	224.75	2841	90434	10	82
90015	224.75	224.7	224.75	2842	90434	1	82
90015	224.75	224.7	224.75	2846	90434	4	82
90015	224.8	224.75	224.75	2887	90434	41	82
90015	224.75	224.7	224.75	2896	90434	9	66
90015	224.75	224.7	224.75	2906	90434	10	82
90015	224.75	224.7	224.7	2907	90434	1	66
90015	224.8	224.75	224.75	2908	90434	0	82
90015	224.8	224.7	224.75	2908	90434	1	82
90015	224.8	224.75	224.75	2909	90434	1	66
90015	224.8	224.75	224.75	2914	90434	5	66
90015	224.8	224.75	224.8	2934	90434	20	82
90016	224.75	224.7	224.75	2943	90434	9	66
90016	224.75	224.7	224.7	2952	90434	9	66
90016	224.75	224.7	224.75	2957	90434	5	82
90016	224.75	224.7	224.75	2965	90434	8	82
90016	224.75	224.7	224.75	2967	90434	2	82
90016	224.8	224.7	224.75	2970	90434	3	82
90016	224.8	224.75	224.7	2971	90434	0	66
90016	224.8	224.7	224.7	2971	90434	1	66
90016	224.8	224.75	224.8	2972	90434	1	82
90016	224.75	224.7	224.75	2973	90434	1	66
90016	224.75	224.7	224.75	2974	90434	1	82
90016	224.75	224.7	224.75	2975	90743	1	82
90016	224.8	224.75	224.75	2985	90743	10	82
90016	224.8	224.75	224.8	2987	90743	2	82
90016	224.8	224.75	224.8	2988	90743	1	82
90016	224.8	224.75	224.75	3003	90743	15	66
90016	224.8	224.75	224.75	3007	90743	4	66
90016	224.8	224.75	224.8	3009	90743	2	82
90016	224.8	224.75	224.75	3019	90743	10	66
90016	224.75	224.7	224.75	3029	90743	10	66
90017	224.75	224.7	224.75	3030	90743	1	82
90017	224.75	224.7	224.75	3031	90743	1	82
90017	224.75	224.7	224.75	3033	90743	2	82
90017	224.75	224.7	224.75	3034	90743	1	82
90017	224.8	224.75	224.8	3035	90743	0	82
90017	224.8	224.7	224.8	3035	90743	1	82
90017	224.8	224.7	224.75	3036	90743	1	66
90017	224.8	224.7	224.7	3038	90743	2	66
90017	224.8	224.7	224.7	3039	90743	1	66
90017	224.75	224.7	224.7	3041	90743	0	66
90017	224.8	224.7	224.7	3041	90743	2	66
90017	224.75	224.7	224.7	3042	90743	1	66
90017	224.75	224.7	224.75	3043	90743	1	82
90017	224.75	224.7	224.7	3044	90743	1	66
90017	224.75	224.7	224.7	3046	90743	2	66
90017	224.75	224.7	224.75	3047	90743	1	82
90017	224.75	224.7	224.75	3048	90743	1	82
90017	224.75	224.7	224.75	3049	90743	1	82
90017	224.75	224.7	224.75	3050	90743	1	82
90017	224.75	224.7	224.7	3051	90743	1	66
90017	224.75	224.7	224.75	3052	90743	1	82
90017	224.75	224.7	224.75	3053	90743	1	82
90017	224.75	224.7	224.7	3054	90743	1	66
90017	224.75	224.7	224.7	3055	90743	1	66
90017	224.75	224.7	224.7	3056	90743	1	66
90017	224.75	224.7	224.75	3062	90743	6	82
90017	224.75	224.7	224.7	3067	90743	5	66
90017	224.75	224.7	224.7	3075	90743	8	66
90017	224.75	224.7	224.7	3082	90743	7	66
90017	224.75	224.7	224.7	3083	90743	1	66
90017	224.75	224.7	224.75	3086	90743	3	82
90017	224.75	224.7	224.7	3095	90743	9	66
90018	224.75	224.7	224.7	3096	90743	1	66
90018	224.75	224.7	224.7	3097	90743	1	66
90018	224.75	224.7	224.75	3107	90743	10	82
90018	224.75	224.7	224.7	3110	90743	3	66
90018	224.75	224.7	224.7	3111	90743	1	66
90018	224.75	224.7	224.7	3112	90743	1	66
90018	224.75	224.7	224.75	3113	90743	1	82
90018	224.75	224.7	224.75	3114	90743	1	82
90018	224.75	224.7	224.75	3116	90743	2	82
90018	224.75	224.7	224.7	3119	90743	3	66
90018	224.75	224.7	224.7	3124	90743	5	66
90018	224.75	224.7	224.7	3125	90743	1	66
90018	224.75	224.7	224.7	3127	90743	2	66
90018	224.75	224.7	224.75	3128	90743	1	82
90018	224.75	224.7	224.75	3143	90743	15	82
90018	224.75	224.7	224.75	3145	90743	2	82
90018	224.75	224.7	224.7	3146	90743	1	66
90018	224.75	224.7	224.75	3156	90743	10	82
90018	224.75	224.7	224.75	3157	90743	1	82
90018	224.8	224.75	224.75	3161	90743	4	82
90018	224.8	224.75	224.8	3164	90743	3	82
90019	224.8	224.75	224.75	3165	90743	1	66
90019	224.8	224.75	224.8	3167	90743	2	82
90019	224.8	224.75	224.75	3177	90743	10	66
90019	224.8	224.75	224.8	3184	90743	7	82
90019	224.8	224.75	224.75	3185	90743	1	66
90019	224.8	224.75	224.75	3186	90743	1	66
90019	224.75	224.7	224.75	3195	90743	9	66
90019	224.75	224.7	224.75	3196	90743	1	82
90019	224.8	224.75	224.75	3197	90743	0	82
90019	224.8	224.7	224.75	3197	90743	1	82
90019	224.8	224.75	224.75	3199	90743	2	66
90019	224.8	224.75	224.75	3200	90743	1	66
90019	224.8	224.75	224.75	3201	90743	1	66
90019	224.8	224.75	224.75	3202	90743	1	66
90019	224.75	224.7	224.75	3205	90743	3	66
90019	224.75	224.7	224.75	3206	90743	1	82
90019	224.75	224.7	224.7	3207	90743	1	66
90019	224.75	224.7	224.75	3208	90743	0	82
90019	224.8	224.7	224.75	3208	90743	1	82
90019	224.75	224.7	224.7	3209	90743	1	66
90019	224.75	224.7	224.7	3210	90743	1	66
90019	224.75	224.7	224.7	3211	90743	1	66
90019	224.75	224.7	224.7	3212	90743	1	66
90019	224.75	224.7	224.7	3220	90743	8	66
90019	224.75	224.7	224.7	3225	90743	5	66
90019	224.75	224.7	224.7	3226	90743	1	66
90019	224.75	224.7	224.7	3227	90743	1	66
90020	224.75	224.7	224.7	3228	90743	1	66
90020	224.75	224.7	224.75	3231	90743	3	82
90020	224.75	224.7	224.7	3232	90743	1	66
90020	224.75	224.7	224.7	3233	90743	1	66
90020	224.75	224.7	224.75	3234	90743	0	82
90020	224.8	224.7	224.75	3234	90743	1	82
